split,criterion,threshold,image_id,metric_value,topology_mismatch,pair_count_delta,image_path,model_path,gt_path
test,layout_mask_difference_ge_or_topology_mismatch,0.05,q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,0.18409351,True,-6,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,0.17938169,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,0.17303971,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,0.17215768,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,0.17215726,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,0.17064844,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,0.16840422,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,B6ByNegPMKs_bdc0695537064383b5cc5dbcff2a0b99,0.16808677,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_bdc0695537064383b5cc5dbcff2a0b99.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_bdc0695537064383b5cc5dbcff2a0b99.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53,0.16763305,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_6589ad7a5a0444b59adbf501c0f0fe53.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,0.16748132,True,6,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,0.16578791,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,0.16222394,True,-6,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,0.16103928,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9,0.16059407,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_e7d38d204e374f6b8300c5a559a768e9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,0.15639146,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,0.15633014,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,0.1562061,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55,0.15553427,True,-10,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,0.15511005,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,0.1546827,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,0.15452282,True,-10,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,0.15336904,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,0.15015229,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,0.1497457,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,0.14887458,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,0.14865258,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,0.14719661,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,0.14621032,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.14607373,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,0.1441267,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151,0.14247294,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/x8F5xyUWy9e_59d9c66f57b14062a49e17e8f1da2151.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,0.14124282,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,0.13887268,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,0.13579182,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,0.13559886,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,0.13472829,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,0.13261288,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e,0.13243399,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_dcbdda428eb846a586886b87d9552d0e.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,0.13130311,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,0.13066028,True,4,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,0.12961319,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,0.12752991,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,0.12708143,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,0.12604113,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884,0.12538915,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_8b4e1e0ada214ee68dc9e0350cbad884.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,0.12359533,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,0.12288038,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,0.12070361,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,X7HyMhZNoso_445ae0203f294b5c9889505576e37998,0.12054892,True,-4,D:/Work/HOHONET/data/mp3d_layout/test/img/X7HyMhZNoso_445ae0203f294b5c9889505576e37998.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_445ae0203f294b5c9889505576e37998.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,0.1202546,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,0.1200284,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,0.11970895,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27,0.11965437,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/Z6MFQCViBuw_451088e169fd4fe3b14d1f26b18d9a27.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,X7HyMhZNoso_0595477618f44940b004970372df16dc,0.11919366,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/X7HyMhZNoso_0595477618f44940b004970372df16dc.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_0595477618f44940b004970372df16dc.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,0.11904567,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,0.11837812,False,0,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,layout_mask_difference_ge_or_topology_mismatch,0.05,b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,0.11809623,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913.txt,D:/Work/HOHONET/export_label/groudTruth.json
