image_id,condition,cut,rule,early_k,n_observed,n_valid,n_invalid,n_supported_modes,singleton_mass,p_sustained_onset_by_k,p_any_observed_onset,onset_median_conditional,late_new_geometry
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D10_distribution,4,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D10_distribution,5,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D10_distribution,6,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D10_distribution,7,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D20_distribution,2,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D20_distribution,3,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D20_distribution,4,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D20_distribution,5,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D20_distribution,6,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,D20_distribution,7,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,G10_geometry,2,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,G10_geometry,3,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,G10_geometry,4,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,G10_geometry,5,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,G10_geometry,6,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,0.2,G10_geometry,7,4,4,0,2,0,0,0,,0.205
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,P_pattern,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,P_pattern,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,P_pattern,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,P_pattern,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,P_pattern,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,P_pattern,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D10_distribution,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D10_distribution,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D10_distribution,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D10_distribution,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D10_distribution,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D10_distribution,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D20_distribution,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D20_distribution,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D20_distribution,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D20_distribution,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D20_distribution,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,D20_distribution,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,G10_geometry,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,G10_geometry,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,G10_geometry,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,G10_geometry,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,G10_geometry,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.05,G10_geometry,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,P_pattern,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,P_pattern,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,P_pattern,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,P_pattern,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,P_pattern,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,P_pattern,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D10_distribution,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D10_distribution,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D10_distribution,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D10_distribution,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D10_distribution,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D10_distribution,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D20_distribution,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D20_distribution,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D20_distribution,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D20_distribution,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D20_distribution,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,D20_distribution,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,G10_geometry,2,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,G10_geometry,3,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,G10_geometry,4,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,G10_geometry,5,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,G10_geometry,6,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.1,G10_geometry,7,4,4,0,1,0.5,0,0,,0.595
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,P_pattern,2,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,P_pattern,3,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,P_pattern,4,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,P_pattern,5,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,P_pattern,6,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,P_pattern,7,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D10_distribution,2,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D10_distribution,3,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D10_distribution,4,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D10_distribution,5,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D10_distribution,6,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D10_distribution,7,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D20_distribution,2,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D20_distribution,3,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D20_distribution,4,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D20_distribution,5,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D20_distribution,6,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,D20_distribution,7,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,G10_geometry,2,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,G10_geometry,3,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,G10_geometry,4,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,G10_geometry,5,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,G10_geometry,6,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,0.2,G10_geometry,7,4,4,0,1,0.5,0,0,,0.575
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,P_pattern,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,P_pattern,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,P_pattern,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,P_pattern,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,P_pattern,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,P_pattern,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D10_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D10_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D10_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D10_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D10_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D10_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D20_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D20_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D20_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D20_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D20_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,D20_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,G10_geometry,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,G10_geometry,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,G10_geometry,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,G10_geometry,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,G10_geometry,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.05,G10_geometry,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,P_pattern,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,P_pattern,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,P_pattern,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,P_pattern,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,P_pattern,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,P_pattern,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D10_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D10_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D10_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D10_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D10_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D10_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D20_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D20_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D20_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D20_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D20_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,D20_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,G10_geometry,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,G10_geometry,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,G10_geometry,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,G10_geometry,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,G10_geometry,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.1,G10_geometry,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,P_pattern,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,P_pattern,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,P_pattern,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,P_pattern,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,P_pattern,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,P_pattern,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D10_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D10_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D10_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D10_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D10_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D10_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D20_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D20_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D20_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D20_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D20_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,D20_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,G10_geometry,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,G10_geometry,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,G10_geometry,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,G10_geometry,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,G10_geometry,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,0.2,G10_geometry,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,P_pattern,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,P_pattern,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,P_pattern,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,P_pattern,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,P_pattern,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,P_pattern,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D10_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D10_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D10_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D10_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D10_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D10_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D20_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D20_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D20_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D20_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D20_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,D20_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,G10_geometry,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,G10_geometry,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,G10_geometry,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,G10_geometry,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,G10_geometry,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.05,G10_geometry,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,P_pattern,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D10_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D10_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D10_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D10_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D10_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D10_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D20_distribution,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D20_distribution,3,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D20_distribution,4,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D20_distribution,5,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D20_distribution,6,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,D20_distribution,7,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,G10_geometry,2,1,1,0,0,1,0,0,,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,0.1,G10_geometry,3,1,1,0,0,1,0,0,,0
